"DataStream_x","DataStream_y"
1262,25.8745,
1263,27.5433,
1264,27.095,
1265,29.4937,
1266,24.7805,
1267,27.6324,
1268,27.0246,
1269,25.6434,
1270,28.4062,
1271,25.588,
1272,26.4414,
1273,29.9472,
1274,24.9243,
1275,31.1622,
1276,25.3351,
1277,28.8205,
1278,27.4672,
1279,25.3502,
1280,26.1417,
1281,28.5354,
1282,29.6192,
1283,25.2876,
1284,27.2624,
1285,24.8527,
1286,28.6106,
1287,25.6023,
1288,25.3788,
1289,30.0979,
1290,28.1226,
1291,26.5824,
1292,27.4546,
1293,25.7806,
1294,28.3021,
1295,28.0379,
1296,28.9253,
1297,26.3723,
1298,28.669,
1299,25.9475,
1300,29.0885,
1301,24.9808,
1302,26.0689,
1303,25.0504,
1304,30.615,
1305,31.7559,
1306,26.6566,
1307,28.5323,
1308,25.401,
1309,30.0054,
1310,29.4661,
1311,25.8195,
1312,25.6726,
1313,27.4092,
1314,24.8381,
1315,26.678,
1316,24.9795,
1317,28.6968,
1318,29.3535,
1319,30.9389,
1320,28.5029,
1321,26.135,
1322,28.0038,
1323,26.0889,
1324,27.5194,
1325,26.3128,
1326,28.5203,
1327,26.2777,
1328,27.6467,
1329,29.7986,
1330,25.6373,
1331,28.3709,
1332,24.672,
1333,27.6764,
1334,26.1606,
1335,27.2154,
1336,25.8118,
1337,27.2663,
1338,27.4343,
1339,24.9988,
1340,27.7737,
1341,26.1139,
1342,26.2967,
1343,30.0065,
1344,25.9228,
1345,28.8365,
1346,25.9752,
1347,33.4773,
1348,25.4805,
1349,32.4457,
1350,27.5093,
1351,25.823,
1352,25.3373,
1353,29.0152,
1354,24.4269,
1355,34.2864,
1356,24.8253,
1357,28.2847,
1358,26.4647,
1359,25.4396,
1360,26.3868,
1361,26.0719,
1362,24.7481,
1363,25.2765,
1364,27.827,
1365,24.5089,
1366,26.0689,
1367,24.2281,
1368,25.6809,
1369,25.0222,
1370,26.3278,
1371,24.9792,
1372,26.661,
1373,24.352,
1374,29.2122,
1375,25.9251,
1376,26.7427,
1377,26.5478,
1378,25.6885,
1379,24.5842,
1380,26.6771,
1381,25.4323,
1382,28.8177,
1383,26.4572,
1384,27.0362,
1385,29.0949,
1386,24.4514,
1387,26.8713,
1388,24.4372,
1389,29.489,
1390,26.6897,
1391,26.0086,
1392,27.4333,
1393,29.2527,
1394,27.4125,
1395,25.2119,
1396,28.5216,
1397,26.9974,
1398,26.9984,
1399,27.4673,
1400,26.5317,
1401,25.0635,
1402,30.569,
1403,25.7578,
1404,27.2803,
1405,26.9906,
1406,30.0659,
1407,27.5224,
1408,25.3082,
1409,27.7297,
1410,24.4763,
1411,27.9107,
1412,26.0444,
1413,26.9685,
1414,25.9327,
1415,29.0574,
1416,26.7712,
1417,27.6339,
1418,25.6951,
1419,26.2627,
1420,24.6364,
1421,27.4948,
1422,25.2046,
1423,25.9044,
1424,33.9447,
1425,27.354,
1426,25.6125,
1427,24.9526,
1428,24.5956,
1429,25.6786,
1430,29.5842,
1431,28.2519,
1432,28.8178,
1433,25.5692,
1434,25.5319,
1435,25.4336,
1436,25.3468,
1437,25.3812,
1438,28.6897,
1439,25.8451,
1440,26.6787,
1441,32.1207,
1442,27.1396,
1443,25.5609,
1444,29.6374,
1445,26.533,
1446,26.5545,
1447,26.9769,
1448,28.347,
1449,30.7461,
1450,25.6945,
1451,25.6722,
1452,25.7458,
1453,25.3268,
1454,25.1451,
1455,34.2907,
1456,28.7748,
1457,29.3274,
1458,30.2042,
1459,27.1198,
1460,25.9975,
1461,25.9547,
1462,25.3343,
1463,26.8661,
1464,34.9314,
1465,25.7432,
1466,27.8366,
1467,24.6421,
1468,25.7882,
1469,35.3621,
1470,31.149,
1471,28.7383,
1472,25.4638,
1473,25.303,
1474,25.2966,
1475,26.0631,
1476,29.193,
1477,26.5756,
1478,32.0285,
1479,26.0205,
1480,27.4742,
1481,27.1109,
1482,26.7307,
1483,30.9123,
1484,31.9348,
1485,30.1849,
1486,27.2539,
1487,27.2237,
1488,28.3368,
1489,27.0976,
1490,29.5816,
1491,27.5366,
1492,31.8057,
1493,29.5855,
1494,27.8838,
1495,28.3708,
1496,28.0687,
1497,30.2525,
1498,32.0849,
1499,32.8298,
1500,29.3785,
1501,31.7282,
1502,29.7086,
1503,29.0637,
1504,32.9476,
1505,28.1003,
1506,30.5898,
1507,28.4904,
1508,28.7432,
1509,29.1582,
1510,28.6977,
1511,32.6516,
1512,28.2473,
1513,30.9131,
1514,29.1303,
1515,28.3642,
1516,30.1916,
1517,29.1898,
1518,34.4688,
1519,30.2506,
1520,27.5973,
1521,27.6646,
1522,27.7957,
1523,28.9095,
1524,27.6494,
1525,31.7236,
1526,27.6243,
1527,33.9046,
1528,27.8391,
1529,27.7864,
1530,28.1594,
1531,28.4136,
1532,36.4692,
1533,28.3509,
1534,30.182,
1535,32.9425,
1536,28.3117,
1537,29.2895,
1538,28.1759,
1539,30.3228,
1540,26.3284,
1541,30.0316,
1542,29.3453,
1543,27.1458,
1544,28.7188,
1545,27.3381,
1546,27.593,
1547,26.2675,
1548,28.6541,
1549,25.9923,
1550,29.5776,
1551,26.5644,
1552,28.2667,
1553,26.5359,
1554,27.4908,
1555,27.3794,
1556,26.1952,
1557,29.8024,
1558,27.0297,
1559,27.0404,
1560,32.3697,
1561,26.5444,
1562,33.8498,
1563,26.0505,
1564,28.9257,
1565,26.8038,
1566,28.544,
1567,26.5458,
1568,29.2253,
1569,26.4688,
